seed,n,op,wrong,sim
15,4,-,0,0.8835852486128687
15,5,+,0,0.9506897367752298
15,5,-,0,0.9113862106049877
15,6,+,0,0.9624999999999998
15,6,-,0,0.9759036144578314
15,7,+,0,0.9624999999999998
15,7,-,0,0.9759036144578314
15,8,+,0,0.8571593913749194
15,8,-,0,0.853722022142036
15,9,+,0,0.8499999999999999
15,9,-,0,0.8499999999999999
15,10,+,0,0.9249999999999998
15,10,-,0,0.9249999999999998
15,11,+,0,0.9249999999999998
15,11,-,0,0.9249999999999998
15,12,+,0,0.9249999999999998
15,12,-,0,0.9374999999999999
15,13,+,0,0.9249999999999998
15,13,-,0,0.9374999999999999
15,14,+,0,0.8624999999999998
15,14,-,0,0.8624999999999998
15,15,+,0,0.9374999999999999
15,15,-,0,0.8889566369846305
15,16,+,0,0.9499999999999998
15,16,-,0,0.9630363567333498
15,17,+,0,0.9499999999999998
15,17,-,0,0.9630363567333498
15,18,+,0,0.9124999999999999
15,18,-,0,0.8999999999999998
15,19,+,0,0.8624999999999998
15,19,-,0,0.8624999999999998
15,20,+,0,0.8624999999999998
15,20,-,0,0.8624999999999998
15,21,+,0,0.8519167771102709
15,21,-,0,0.8519167771102709
15,22,+,0,0.8624999999999998
15,22,-,0,0.8624999999999998
15,23,+,0,0.8874999999999998
15,23,-,0,0.8874999999999998
15,24,+,0,0.9124999999999999
15,24,-,0,0.9499999999999998
15,25,+,0,0.9249999999999998
15,25,-,0,0.9499999999999998
15,26,+,0,0.9249999999999998
15,26,-,0,0.8874999999999998
15,27,+,0,0.8749999999999999
15,27,-,0,0.8749999999999999
15,28,+,0,0.8749999999999999
15,28,-,0,0.8749999999999999
15,29,+,0,0.8874999999999998
15,29,-,0,0.8642633970683907
15,30,+,0,0.9506897367752298
15,30,-,0,0.8999999999999998
15,31,+,0,0.9506897367752298
15,31,-,0,0.8999999999999998
15,32,+,0,0.9136498769008702
15,32,-,0,0.8999999999999998
15,33,+,0,0.8749999999999999
15,33,-,0,0.8999999999999998
15,34,+,0,0.8571593913749194
15,34,-,0,0.8571593913749194
15,35,+,0,0.8499999999999999
15,35,-,0,0.8749999999999999
15,36,+,0,0.95654019037491
15,36,-,0,0.9499999999999998
15,37,+,0,0.95654019037491
15,37,-,0,0.9499999999999998
15,38,+,0,0.8499999999999999
15,38,-,0,0.8499999999999999
15,39,+,0,0.8624999999999998
15,39,-,0,0.8624999999999998
15,40,+,0,0.8374999999999998
15,40,-,0,0.8318688682439608
15,41,+,0,0.8944271909999159
15,41,-,0,0.8944271909999159
15,42,+,0,0.8999999999999998
15,42,-,0,0.8999999999999998
15,43,+,0,0.8749999999999999
15,43,-,0,0.8999999999999998
15,44,+,0,0.9124999999999999
15,44,-,0,0.9249999999999998
15,45,+,0,0.9124999999999999
15,45,-,0,0.9249999999999998
15,46,+,0,0.882004591124917
15,46,-,0,0.8874999999999998
15,47,+,0,0.8624999999999998
15,47,-,0,0.8749999999999999
15,48,+,0,0.8999999999999998
15,48,-,0,0.8749999999999999
15,49,+,0,0.9499999999999998
15,49,-,0,0.9249999999999998
15,50,+,0,0.9499999999999998
15,50,-,0,0.9249999999999998
15,51,+,0,0.9249999999999998
15,51,-,0,0.9249999999999998
15,52,+,0,0.8624999999999998
15,52,-,0,0.8624999999999998
15,53,+,0,0.8999999999999998
15,53,-,0,0.9249999999999998
15,54,+,0,0.8999999999999998
15,54,-,0,0.9249999999999998
15,55,+,0,0.8999999999999998
15,55,-,0,0.8467691965873325
15,56,+,0,0.8749999999999999
15,56,-,0,0.8749999999999999
15,57,+,0,0.8624999999999998
15,57,-,0,0.8624999999999998
15,58,+,0,0.882004591124917
15,58,-,0,0.882004591124917
15,59,+,0,0.9624999999999998
15,59,-,0,0.9499999999999998
15,60,+,0,0.9624999999999998
15,60,-,0,0.9499999999999998
15,61,+,0,0.9249999999999998
15,61,-,0,0.9249999999999998
15,62,+,0,0.882004591124917
15,62,-,0,0.882004591124917
15,63,+,0,0.8624999999999998
15,63,-,0,0.8624999999999998
15,64,+,0,0.8642633970683907
15,64,-,0,0.8642633970683907
15,65,+,0,0.8874999999999998
15,65,-,0,0.8999999999999998
15,66,+,0,0.8874999999999998
15,66,-,0,0.9124999999999999
15,67,+,0,0.8874999999999998
15,67,-,0,0.9124999999999999
15,68,+,0,0.9124999999999999
15,68,-,0,0.8874999999999998
15,69,+,0,0.9124999999999999
15,69,-,0,0.8874999999999998
15,70,+,0,0.8374999999999998
15,70,-,0,0.8374999999999998
15,71,+,0,0.9124999999999999
15,71,-,0,0.9124999999999999
15,72,+,0,0.9124999999999999
15,72,-,0,0.9124999999999999
15,73,+,0,0.9374999999999999
15,73,-,0,0.9124999999999999
15,74,+,0,0.9624999999999998
15,74,-,0,0.9499999999999998
15,75,+,0,0.9624999999999998
15,75,-,0,0.9499999999999998
15,76,+,0,0.8695819912499182
15,76,-,0,0.8695819912499182
15,77,+,0,0.8374999999999998
15,77,-,0,0.8374999999999998
15,78,+,0,0.8439249387982211
15,78,-,0,0.8374999999999998
15,79,+,0,0.9644856443408241
15,79,-,0,0.9689627902499088
15,80,+,0,0.9644856443408241
15,80,-,0,0.9689627902499088
15,81,+,0,0.9630363567333498
15,81,-,0,0.8627455574543497
16,0,+,0,0.9316949906249123
16,0,-,0,0.9630363567333498
16,1,+,0,0.9316949906249123
16,1,-,0,0.9999999999999998
16,2,+,0,0.9374999999999999
16,2,-,1,0.9999999999999998
16,3,+,0,0.9441175904999112
16,3,-,0,0.8944271909999159
16,4,+,0,0.9441175904999112
16,4,-,0,0.9515025711248198
16,5,+,0,0.9499999999999998
16,5,-,0,0.9624999999999998
16,6,+,0,0.9499999999999998
16,6,-,0,0.9689627902499088
16,7,+,0,0.9499999999999998
16,7,-,0,0.9689627902499088
16,8,+,0,0.7702011922499276
16,8,-,0,0.807468991874924
16,9,+,0,0.882004591124917
16,9,-,0,0.8173163110943966
16,10,+,0,0.9135802469135802
16,10,-,0,0.8173163110943966
16,11,+,0,0.9135802469135802
16,11,-,0,0.8874999999999998
16,12,+,0,0.9624999999999998
16,12,-,0,0.9624999999999998
16,13,+,0,0.9624999999999998
16,13,-,0,0.9624999999999998
16,14,+,0,0.9374999999999999
16,14,-,0,0.9249999999999998
16,15,+,0,0.8571593913749194
16,15,-,0,0.9249999999999998
16,16,+,0,0.8374999999999998
16,16,-,0,0.7950463919999252
16,17,+,0,0.8374999999999998
16,17,-,0,0.8198915917499229
16,18,+,0,0.9374999999999999
16,18,-,0,0.8624999999999998
16,19,+,0,0.9374999999999999
16,19,-,0,0.8624999999999998
16,20,+,0,0.9124999999999999
16,20,-,0,0.9499999999999998
16,21,+,0,0.9124999999999999
16,21,-,0,0.9499999999999998
16,22,+,0,0.9202627172903879
16,22,-,0,0.8874999999999998
16,23,+,0,0.9333504749136047
16,23,-,0,0.8874999999999998
16,24,+,0,0.9333504749136047
16,24,-,0,0.8889566369846305
16,25,+,0,0.8835852486128687
16,25,-,0,0.8889566369846305
16,26,+,0,0.8624999999999998
16,26,-,0,0.8374999999999998
16,27,+,0,0.8624999999999998
16,27,-,0,0.8124999999999999
16,28,+,0,0.8390607775994221
16,28,-,0,0.8124999999999999
16,29,+,0,0.9634862821317264
16,29,-,0,0.9499999999999998
16,30,+,0,0.9634862821317264
16,30,-,0,0.9499999999999998
16,31,+,0,0.8695819912499182
16,31,-,0,0.8624999999999998
16,32,+,0,0.8749999999999999
16,32,-,0,0.8749999999999999
16,33,+,0,0.9124999999999999
16,33,-,0,0.9124999999999999
16,34,+,0,0.9316949906249123
16,34,-,0,0.9249999999999998
16,35,+,0,0.9629629629629629
16,35,-,0,0.9374999999999999
16,36,+,0,0.9629629629629629
16,36,-,0,0.9374999999999999
16,37,+,0,0.9124999999999999
16,37,-,0,0.9124999999999999
16,38,+,0,0.9124999999999999
16,38,-,0,0.9124999999999999
16,39,+,0,0.9624999999999998
16,39,-,0,0.9499999999999998
16,40,+,0,0.9624999999999998
16,40,-,0,0.9499999999999998
16,41,+,0,0.8874999999999998
16,41,-,0,0.9249999999999998
16,42,+,0,0.7950463919999252
16,42,-,0,0.7950463919999252
16,43,+,0,0.8124999999999999
16,43,-,0,0.8249999999999998
16,44,+,0,0.8999999999999998
16,44,-,0,0.9249999999999998
16,45,+,0,0.9249999999999998
16,45,-,0,0.9249999999999998
16,46,+,0,0.9249999999999998
16,46,-,0,0.9124999999999999
16,47,+,0,0.9124999999999999
16,47,-,0,0.9124999999999999
16,48,+,0,0.8999999999999998
16,48,-,0,0.8999999999999998
16,49,+,0,0.8499999999999999
16,49,-,0,0.8749999999999999
16,50,+,0,0.8499999999999999
16,50,-,0,0.8249999999999998
16,51,+,0,0.8295150620062532
16,51,-,0,0.8874999999999998
16,52,+,0,0.8295150620062532
16,52,-,0,0.8874999999999998
16,53,+,0,0.8905088165655366
16,53,-,0,0.8874999999999998
16,54,+,0,0.9874999999999998
16,54,-,0,0.9249999999999998
16,55,+,0,0.9874999999999998
16,55,-,0,0.9249999999999998
16,56,+,0,0.9249999999999998
16,56,-,0,0.9249999999999998
16,57,+,0,0.8999999999999998
16,57,-,0,0.9249999999999998
16,58,+,0,0.839579763866531
16,58,-,0,0.8999999999999998
16,59,+,0,0.839579763866531
16,59,-,0,0.7205107927499322
16,60,+,0,0.7563225565351133
16,60,-,0,0.927980291779807
16,61,+,0,0.8124999999999999
16,61,-,0,0.927980291779807
16,62,+,0,0.8499999999999999
16,62,-,0,0.8499999999999999
16,63,+,0,0.8999999999999998
16,63,-,0,0.8999999999999998
16,64,+,0,0.9124999999999999
16,64,-,0,0.9124999999999999
16,65,+,0,0.9192723907499135
16,65,-,0,0.9192723907499135
16,66,+,0,0.9249999999999998
16,66,-,0,0.9192723907499135
16,67,+,0,0.9249999999999998
16,67,-,0,0.9192723907499135
16,68,+,0,0.8999999999999998
16,68,-,0,0.9192723907499135
16,69,+,0,0.7531438174453119
16,69,-,0,0.7531438174453119
16,70,+,0,0.9651162790697675
16,70,-,0,0.9374999999999999
16,71,+,0,0.9651162790697675
16,71,-,0,0.9374999999999999
16,72,+,0,0.8874999999999998
16,72,-,0,0.8642633970683907
16,73,+,0,0.9124999999999999
16,73,-,0,0.9374999999999999
16,74,+,0,0.9124999999999999
16,74,-,0,0.9374999999999999
16,75,+,0,0.8249999999999998
16,75,-,0,0.8695819912499182
16,76,+,0,0.8672933772362165
16,76,-,0,0.8249999999999998
16,77,+,0,0.9043156884067046
16,77,-,0,0.9249999999999998
16,78,+,0,0.9043156884067046
16,78,-,0,0.95654019037491
16,79,+,0,0.9639253854237597
16,79,-,0,0.9938837346736189
16,80,+,0,0.9880235200593538
16,80,-,0,0.9938837346736189
16,81,+,0,0.9880235200593538
16,81,-,0,0.9630363567333498
17,0,+,0,0.9999999999999998
17,0,-,0,1.0
17,1,+,1,0.9999999999999998
17,1,-,0,1.0
17,2,+,0,0.9874999999999998
17,2,-,0,0.994029797388005
17,3,+,0,0.9013032569427504
17,3,-,0,0.9759000729485332
17,4,+,0,0.8780487804878048
17,4,-,0,0.8874999999999998
17,5,+,0,0.9249999999999998
17,5,-,0,0.9249999999999998
17,6,+,0,0.9124999999999999
17,6,-,0,0.9124999999999999
17,7,+,0,0.9259259259259259
17,7,-,0,0.9259259259259259
17,8,+,0,0.9249999999999998
17,8,-,0,0.8889566369846305
17,9,+,0,0.9249999999999998
17,9,-,0,0.9249999999999998
17,10,+,0,0.8999999999999998
17,10,-,0,0.9249999999999998
17,11,+,0,0.8749999999999999
17,11,-,0,0.8749999999999999
17,12,+,0,0.9249999999999998
17,12,-,0,0.9249999999999998
17,13,+,0,0.9374999999999999
17,13,-,0,0.9374999999999999
17,14,+,0,0.9874999999999998
17,14,-,0,0.9874999999999998
17,15,+,1,0.9874999999999998
17,15,-,1,0.9874999999999998
17,16,+,0,0.9499999999999998
17,16,-,0,0.9499999999999998
17,17,+,0,0.9499999999999998
17,17,-,0,0.9499999999999998
17,18,+,0,0.9374999999999999
17,18,-,0,0.9374999999999999
17,19,+,0,0.8749999999999999
17,19,-,0,0.8749999999999999
17,20,+,0,0.8874999999999998
17,20,-,0,0.8874999999999998
17,21,+,0,0.8749999999999999
17,21,-,0,0.8749999999999999
17,22,+,0,0.8749999999999999
17,22,-,0,0.8999999999999998
17,23,+,0,0.9124999999999999
17,23,-,0,0.9124999999999999
17,24,+,0,0.9316949906249123
17,24,-,0,0.9316949906249123
17,25,+,0,0.9374999999999999
17,25,-,0,0.9374999999999999
17,26,+,0,0.9374999999999999
17,26,-,0,0.9374999999999999
17,27,+,0,0.9374999999999999
17,27,-,0,0.9374999999999999
17,28,+,0,0.9374999999999999
17,28,-,0,0.9374999999999999
17,29,+,0,0.9249999999999998
17,29,-,0,0.9249999999999998
17,30,+,0,0.9374999999999999
17,30,-,0,0.9249999999999998
17,31,+,0,0.9374999999999999
17,31,-,0,0.9249999999999998
17,32,+,0,0.9374999999999999
17,32,-,0,0.9374999999999999
17,33,+,0,0.9374999999999999
17,33,-,0,0.9374999999999999
17,34,+,0,0.9124999999999999
17,34,-,0,0.9124999999999999
17,35,+,0,0.8874999999999998
17,35,-,0,0.8874999999999998
17,36,+,0,0.8999999999999998
17,36,-,0,0.8999999999999998
17,37,+,0,0.8874999999999998
17,37,-,0,0.8874999999999998
17,38,+,0,0.9316949906249123
17,38,-,0,0.9316949906249123
17,39,+,0,0.9316949906249123
17,39,-,0,0.9316949906249123
17,40,+,0,0.9374999999999999
17,40,-,0,0.9374999999999999
17,41,+,0,0.9441175904999112
17,41,-,0,0.9441175904999112
17,42,+,0,0.9374999999999999
17,42,-,0,0.9374999999999999
17,43,+,0,0.9249999999999998
17,43,-,0,0.9249999999999998
17,44,+,0,0.9249999999999998
17,44,-,0,0.9249999999999998
17,45,+,0,0.8874999999999998
17,45,-,0,0.8590412139291779
17,46,+,0,0.8749999999999999
17,46,-,0,0.8749999999999999
17,47,+,0,0.8749999999999999
17,47,-,0,0.8749999999999999
17,48,+,0,0.8944271909999159
17,48,-,0,0.8944271909999159
17,49,+,0,0.9124999999999999
17,49,-,0,0.9124999999999999
17,50,+,0,0.9624999999999998
17,50,-,0,0.9374999999999999
17,51,+,0,0.9624999999999998
17,51,-,0,0.9374999999999999
17,52,+,0,0.9249999999999998
17,52,-,0,0.9249999999999998
17,53,+,0,0.9499999999999998
17,53,-,0,0.9499999999999998
17,54,+,0,0.9499999999999998
17,54,-,0,0.9499999999999998
17,55,+,0,0.9499999999999998
17,55,-,0,0.9499999999999998
17,56,+,0,0.9374999999999999
17,56,-,0,0.9374999999999999
17,57,+,0,0.8749999999999999
17,57,-,0,0.8749999999999999
17,58,+,0,0.8749999999999999
17,58,-,0,0.8749999999999999
17,59,+,0,0.8749999999999999
17,59,-,0,0.8749999999999999
17,60,+,0,0.9124999999999999
17,60,-,0,0.8749999999999999
17,61,+,0,0.9124999999999999
17,61,-,0,0.9374999999999999
17,62,+,0,0.9374999999999999
17,62,-,0,0.9374999999999999
17,63,+,0,0.9374999999999999
17,63,-,0,0.9124999999999999
17,64,+,0,0.9249999999999998
17,64,-,0,0.9249999999999998
17,65,+,0,0.9374999999999999
17,65,-,0,0.9374999999999999
17,66,+,0,0.9249999999999998
17,66,-,0,0.9192723907499135
17,67,+,0,0.9249999999999998
17,67,-,0,0.9249999999999998
17,68,+,0,0.9249999999999998
17,68,-,0,0.9249999999999998
17,69,+,0,0.9249999999999998
17,69,-,0,0.9249999999999998
17,70,+,0,0.9374999999999999
17,70,-,0,0.9374999999999999
17,71,+,0,0.8999999999999998
17,71,-,0,0.8999999999999998
17,72,+,0,0.8999999999999998
17,72,-,0,0.8999999999999998
17,73,+,0,0.8624999999999998
17,73,-,0,0.9337621563898819
17,74,+,0,0.8447367914999205
17,74,-,0,0.9337621563898819
17,75,+,0,0.8624999999999998
17,75,-,0,0.8624999999999998
17,76,+,0,0.8999999999999998
17,76,-,0,0.8624999999999998
17,77,+,0,0.8999999999999998
17,77,-,0,0.9124999999999999
17,78,+,0,0.9441175904999112
17,78,-,0,0.9749999999999999
17,79,+,0,0.9938079899999065
17,79,-,1,0.9999999999999998
17,80,+,0,0.9999999999999998
17,80,-,1,0.9999999999999998
17,81,+,0,0.9999999999999998
17,81,-,0,0.9999999999999998
18,0,+,0,1.0
18,0,-,0,0.9630363567333498
18,1,+,1,1.0
18,1,-,0,0.9630363567333498
18,2,+,0,0.9689627902499088
18,2,-,0,0.9641353680829163
18,3,+,0,0.9499999999999998
18,3,-,0,0.9641353680829163
18,4,+,0,0.8999999999999998
18,4,-,0,0.8999999999999998
18,5,+,0,0.8999999999999998
18,5,-,0,0.8999999999999998
18,6,+,0,0.8624999999999998
18,6,-,0,0.8999999999999998
18,7,+,0,0.8499999999999999
18,7,-,0,0.8624999999999998
18,8,+,0,0.9013032569427504
18,8,-,0,0.8749999999999999
18,9,+,0,0.9013032569427504
18,9,-,0,0.9374999999999999
18,10,+,0,0.8957223781626442
18,10,-,0,0.9374999999999999
18,11,+,0,0.9249999999999998
18,11,-,0,0.8874999999999998
18,12,+,0,0.9249999999999998
18,12,-,0,0.8874999999999998
18,13,+,0,0.8749999999999999
18,13,-,0,0.8571593913749194
18,14,+,0,0.8749999999999999
18,14,-,0,0.8571593913749194
18,15,+,0,0.8417138129181099
18,15,-,0,0.8874999999999998
18,16,+,0,0.8971179931924131
18,16,-,0,0.8874999999999998
18,17,+,0,0.8971179931924131
18,17,-,0,0.8624999999999998
18,18,+,0,0.9249999999999998
18,18,-,0,0.8749999999999999
18,19,+,0,0.9624999999999998
18,19,-,0,0.9749999999999999
18,20,+,0,0.9624999999999998
18,20,-,0,0.9749999999999999
18,21,+,0,0.9374999999999999
18,21,-,0,0.9249999999999998
18,22,+,0,0.8999999999999998
18,22,-,0,0.8999999999999998
18,23,+,0,0.8624999999999998
18,23,-,0,0.8374999999999998
18,24,+,0,0.8999999999999998
18,24,-,0,0.9124999999999999
18,25,+,0,0.9624999999999998
18,25,-,0,0.9624999999999998
18,26,+,0,0.9624999999999998
18,26,-,0,0.9624999999999998
18,27,+,0,0.8749999999999999
18,27,-,0,0.8624999999999998
18,28,+,0,0.8749999999999999
18,28,-,0,0.8624999999999998
18,29,+,0,0.8999999999999998
18,29,-,0,0.8874999999999998
18,30,+,0,0.8999999999999998
18,30,-,0,0.8874999999999998
18,31,+,0,0.8571593913749194
18,31,-,0,0.8374999999999998
18,32,+,0,0.8571593913749194
18,32,-,0,0.8499999999999999
18,33,+,0,0.9249999999999998
18,33,-,0,0.9374999999999999
18,34,+,0,0.9499999999999998
18,34,-,0,0.9374999999999999
18,35,+,0,0.9499999999999998
18,35,-,0,0.9374999999999999
18,36,+,0,0.9249999999999998
18,36,-,0,0.9624999999999998
18,37,+,0,0.9249999999999998
18,37,-,0,0.9624999999999998
18,38,+,0,0.8249999999999998
18,38,-,0,0.8249999999999998
18,39,+,0,0.8249999999999998
18,39,-,0,0.8499999999999999
18,40,+,0,0.9874999999999998
18,40,-,0,0.9689627902499088
18,41,+,0,0.9874999999999998
18,41,-,0,0.9689627902499088
18,42,+,0,0.9499999999999998
18,42,-,0,0.95654019037491
18,43,+,0,0.9374999999999999
18,43,-,0,0.9249999999999998
18,44,+,0,0.9374999999999999
18,44,-,0,0.9249999999999998
18,45,+,0,0.8944271909999159
18,45,-,0,0.8467691965873325
18,46,+,0,0.8944271909999159
18,46,-,0,0.8467691965873325
18,47,+,0,0.8749999999999999
18,47,-,0,0.8249999999999998
18,48,+,0,0.9499999999999998
18,48,-,0,0.9249999999999998
18,49,+,0,0.9499999999999998
18,49,-,0,0.9249999999999998
18,50,+,0,0.9124999999999999
18,50,-,0,0.9124999999999999
18,51,+,0,0.9124999999999999
18,51,-,0,0.9124999999999999
18,52,+,0,0.8374999999999998
18,52,-,0,0.8374999999999998
18,53,+,0,0.8624999999999998
18,53,-,0,0.8749999999999999
18,54,+,0,0.8999999999999998
18,54,-,0,0.8999999999999998
18,55,+,0,0.9499999999999998
18,55,-,0,0.9374999999999999
18,56,+,0,0.9499999999999998
18,56,-,0,0.9374999999999999
18,57,+,0,0.9124999999999999
18,57,-,0,0.9068497908749147
18,58,+,0,0.8124999999999999
18,58,-,0,0.7499999999999999
18,59,+,0,0.8124999999999999
18,59,-,0,0.8124999999999999
18,60,+,0,0.8124999999999999
18,60,-,0,0.8124999999999999
18,61,+,0,0.8749999999999999
18,61,-,0,0.8749999999999999
18,62,+,0,0.9124999999999999
18,62,-,0,0.8749999999999999
18,63,+,0,0.9124999999999999
18,63,-,0,0.8874999999999998
18,64,+,0,0.9124999999999999
18,64,-,0,0.8999999999999998
18,65,+,0,0.9124999999999999
18,65,-,0,0.8999999999999998
18,66,+,0,0.8374999999999998
18,66,-,0,0.8374999999999998
18,67,+,0,0.8323141916249217
18,67,-,0,0.8323141916249217
18,68,+,0,0.9249999999999998
18,68,-,0,0.9499999999999998
18,69,+,0,0.9249999999999998
18,69,-,0,0.9499999999999998
18,70,+,0,0.8749999999999999
18,70,-,0,0.8624999999999998
18,71,+,0,0.8749999999999999
18,71,-,0,0.8499999999999999
18,72,+,0,0.8124999999999999
18,72,-,0,0.8124999999999999
18,73,+,0,0.8374999999999998
18,73,-,0,0.8642633970683907
18,74,+,0,0.882004591124917
18,74,-,0,0.8766100170265106
18,75,+,0,0.95654019037491
18,75,-,0,0.9499999999999998
18,76,+,0,0.95654019037491
18,76,-,0,0.9499999999999998
18,77,+,0,0.9249999999999998
18,77,-,0,0.9249999999999998
18,78,+,0,0.9081292832965595
18,78,-,0,0.893427112364829
18,79,+,0,0.9813853901249077
18,79,-,0,0.9813853901249077
18,80,+,0,0.9813853901249077
18,80,-,0,0.9874999999999998
18,81,+,0,0.9813853901249077
18,81,-,0,0.9874999999999998
19,0,+,0,0.9374999999999999
19,0,-,0,0.9249999999999998
19,1,+,0,0.9374999999999999
19,1,-,0,0.9249999999999998
19,2,+,0,0.9515025711248198
19,2,-,0,0.9249999999999998
19,3,+,0,0.9515025711248198
19,3,-,0,0.9249999999999998
19,4,+,0,0.895857265954714
19,4,-,0,0.895857265954714
19,5,+,0,0.8624999999999998
19,5,-,0,0.8624999999999998
19,6,+,0,0.8905088165655366
19,6,-,0,0.9013032569427504
19,7,+,0,0.8905088165655366
19,7,-,0,0.9013032569427504
19,8,+,0,0.8624999999999998
19,8,-,0,0.8624999999999998
19,9,+,0,0.8624999999999998
19,9,-,0,0.8624999999999998
19,10,+,0,0.9068497908749147
19,10,-,0,0.9624999999999998
19,11,+,0,0.9441175904999112
19,11,-,0,0.9624999999999998
19,12,+,0,0.9441175904999112
19,12,-,0,0.9383431168171099
19,13,+,0,0.8749999999999999
19,13,-,0,0.834371530343285
19,14,+,0,0.8999999999999998
19,14,-,0,0.8519167771102709
19,15,+,0,0.9013032569427504
19,15,-,0,0.8834522085987724
19,16,+,0,0.9013032569427504
19,16,-,0,0.9382716049382716
19,17,+,0,0.8711820390349005
19,17,-,0,0.9382716049382716
19,18,+,0,0.8749999999999999
19,18,-,0,0.8749999999999999
19,19,+,0,0.8874999999999998
19,19,-,0,0.8874999999999998
19,20,+,0,0.8874999999999998
19,20,-,0,0.8874999999999998
19,21,+,0,0.9624999999999998
19,21,-,0,0.9624999999999998
19,22,+,0,0.9624999999999998
19,22,-,0,0.9624999999999998
19,23,+,0,0.9499999999999998
19,23,-,0,0.9499999999999998
19,24,+,0,0.9499999999999998
19,24,-,0,0.9027075674773932
19,25,+,0,0.8499999999999999
19,25,-,0,0.8607483448197477
19,26,+,0,0.8624999999999998
19,26,-,0,0.882004591124917
19,27,+,0,0.9374999999999999
19,27,-,0,0.95654019037491
19,28,+,0,0.9374999999999999
19,28,-,0,0.95654019037491
19,29,+,0,0.8889566369846305
19,29,-,0,0.8999999999999998
19,30,+,0,0.8889566369846305
19,30,-,0,0.8874999999999998
19,31,+,0,0.8499999999999999
19,31,-,0,0.8374999999999998
19,32,+,0,0.8374999999999998
19,32,-,0,0.8374999999999998
19,33,+,0,0.8749999999999999
19,33,-,0,0.8749999999999999
19,34,+,0,0.8749999999999999
19,34,-,0,0.8749999999999999
19,35,+,0,0.9124999999999999
19,35,-,0,0.9135802469135802
19,36,+,0,0.957217352663941
19,36,-,0,0.9192723907499135
19,37,+,0,0.957217352663941
19,37,-,0,0.9499999999999998
19,38,+,0,0.9204013006384049
19,38,-,0,0.9499999999999998
19,39,+,0,0.8624999999999998
19,39,-,0,0.8624999999999998
19,40,+,0,0.8749999999999999
19,40,-,0,0.8749999999999999
19,41,+,0,0.8499999999999999
19,41,-,0,0.8695819912499182
19,42,+,0,0.9624999999999998
19,42,-,0,0.9499999999999998
19,43,+,0,0.9624999999999998
19,43,-,0,0.9624999999999998
19,44,+,0,0.9624999999999998
19,44,-,0,0.9624999999999998
19,45,+,0,0.9068497908749147
19,45,-,0,0.9068497908749147
19,46,+,0,0.8999999999999998
19,46,-,0,0.8999999999999998
19,47,+,0,0.8874999999999998
19,47,-,0,0.8874999999999998
19,48,+,0,0.9124999999999999
19,48,-,0,0.9124999999999999
19,49,+,0,0.9441175904999112
19,49,-,0,0.9374999999999999
19,50,+,0,0.9441175904999112
19,50,-,0,0.9374999999999999
19,51,+,0,0.8999999999999998
19,51,-,0,0.9124999999999999
19,52,+,0,0.8999999999999998
19,52,-,0,0.8999999999999998
19,53,+,0,0.9124999999999999
19,53,-,0,0.9249999999999998
19,54,+,0,0.9124999999999999
19,54,-,0,0.9249999999999998
19,55,+,0,0.8749999999999999
19,55,-,0,0.8499999999999999
19,56,+,0,0.8874999999999998
19,56,-,0,0.8999999999999998
19,57,+,0,0.8874999999999998
19,57,-,0,0.8999999999999998
19,58,+,0,0.8499999999999999
19,58,-,0,0.8499999999999999
19,59,+,0,0.8999999999999998
19,59,-,0,0.8874999999999998
19,60,+,0,0.8999999999999998
19,60,-,0,0.8874999999999998
19,61,+,0,0.9499999999999998
19,61,-,0,0.9374999999999999
19,62,+,0,0.9499999999999998
19,62,-,0,0.9374999999999999
19,63,+,0,0.8999999999999998
19,63,-,0,0.8999999999999998
19,64,+,0,0.9124999999999999
19,64,-,0,0.9124999999999999
19,65,+,0,0.8999999999999998
19,65,-,0,0.9249999999999998
19,66,+,0,0.8999999999999998
19,66,-,0,0.9249999999999998
19,67,+,0,0.8874999999999998
19,67,-,0,0.8874999999999998
19,68,+,0,0.8624999999999998
19,68,-,0,0.8499999999999999
19,69,+,0,0.8624999999999998
19,69,-,0,0.8749999999999999
19,70,+,0,0.9124999999999999
19,70,-,0,0.9124999999999999
19,71,+,0,0.9124999999999999
19,71,-,0,0.9441175904999112
19,72,+,0,0.9506172839506173
19,72,-,0,0.9441175904999112
19,73,+,0,0.9506172839506173
19,73,-,0,0.9135802469135802
19,74,+,0,0.882004591124917
19,74,-,0,0.882004591124917
19,75,+,0,0.8783100656536799
19,75,-,0,0.9249999999999998
19,76,+,0,0.9499999999999998
19,76,-,0,0.9515025711248198
19,77,+,0,0.9499999999999998
19,77,-,0,0.9515025711248198
19,78,+,1,1.0
19,78,-,0,0.9704949588309458
19,79,+,0,1.0
19,79,-,0,0.9883036912035246
19,80,+,0,0.9938079899999065
19,80,-,0,0.994029797388005
19,81,+,0,0.934953437896499
19,81,-,0,0.994029797388005
20,0,+,0,0.9939576486092933
20,0,-,0,0.9874999999999998
20,1,+,0,0.9939576486092933
20,1,-,0,0.9874999999999998
20,2,+,0,0.8999999999999998
20,2,-,0,0.9499999999999998
20,3,+,0,0.8999999999999998
20,3,-,0,0.9499999999999998
20,4,+,0,0.8249999999999998
20,4,-,0,0.8374999999999998
20,5,+,0,0.8749999999999999
20,5,-,0,0.8624999999999998
20,6,+,0,0.9499999999999998
20,6,-,0,0.9259964968589901
20,7,+,0,0.9499999999999998
