r_cv,r_mean,r_std,g_max_deg,R,kuiper_V,sample
0.5020610190714331,12619.220850968235,6335.618880324589,25.251145671721346,0.03116668098978169,0.11177862744226882,21
0.523190358097048,12513.123307516342,6546.745464171992,40.82868412485965,0.057301035449456375,0.16471064060648993,22
0.4927296510653377,12665.518087741684,6240.676307934684,33.582030340620804,0.08555390776538213,0.13794545233190048,23
0.5392607243116613,12431.36074354159,6703.7445987417905,25.496396003407813,0.061537536333690086,0.1293288924222274,24
0.5558008217304232,12346.35355911557,6862.113453530769,28.239955085354815,0.048078706451253145,0.13062294997330193,25
0.5290784968433477,12483.266667794283,6604.627964291266,21.962188247238824,0.06540449106232638,0.1179638229799411,26
0.5112538694618849,12573.268207203962,6428.132022715122,31.17906103745585,0.08907408331718476,0.16057666651217065,27
0.49148608098071567,12671.660526247346,6227.944771563341,24.833316366151003,0.1159130931057842,0.15697211782943488,28
0.4914008291561637,12672.081373973884,6227.071294305145,56.66535282330121,0.04578920578442461,0.19591004090052527,29
0.5601880790224709,12323.67232915271,6903.574328570437,39.96210453686855,0.11960118514067479,0.18175922968839894,30
0.5503551775066191,12374.43095403564,6810.332144251687,34.089244915316904,0.013703278181176079,0.13206647358926749,31
0.506363811189898,12597.753535509815,6379.046492671762,30.3364789051029,0.01990357482574404,0.1073042056348108,32
0.4980132235734608,12639.347988442185,6294.562435590829,45.2994420697763,0.01990470784660356,0.17941975195735893,33
0.5601117083854869,12324.067602485571,6902.854559086424,34.042303936856854,0.049600045500869105,0.1411870083668928,34
0.4602873307404713,12823.47653164211,5902.483783562624,31.395699917706825,0.04428488513266331,0.12396986811108074,35
0.5166305482444986,12546.241298562432,6481.77152048408,21.590179474914166,0.05536181896045867,0.12553358809003223,36
0.5144092713627202,12557.42008625521,6459.653316766129,29.55665143072996,0.05660756378296428,0.13635004760397307,37
0.47068119434550615,12773.406773405099,6012.20235596729,36.108579954998234,0.09081690803477678,0.1598313166842627,38
0.5093034766827943,12583.045213476104,6408.588674480174,48.00329572310246,0.09301661015488201,0.18767059096918215,39
0.484776137660317,12704.688109824821,6158.9296320598305,32.63039375946609,0.04793744311319616,0.12244359521829712,40
0.5005702610813552,12626.641202422112,6320.521083277033,25.522254027638457,0.07786238124985995,0.12005668579782401,41
0.4795338790625623,12730.352863457341,6104.635490448896,29.664708037427296,0.020718154706047404,0.1570698836322558,42
0.536279944802107,12446.590949089883,6674.8571071523265,27.542446008820384,0.07289855348612488,0.157061769763212,43
0.5525710913965525,12363.016126596389,6831.445314026546,27.44616700609446,0.05763831962171248,0.10616741294835325,44
0.4700331509331214,12776.54394009179,6005.399206196822,27.194365457674664,0.02913860739714129,0.09021304532889474,45
0.5755355677242282,12243.92894815282,7046.816598350246,30.405636253424333,0.10784769698366836,0.17493944686729618,46
0.5065818319142772,12596.663846884752,6381.241047563224,22.91011207623429,0.030567100566424303,0.173442463115841,47
0.5198151118924487,12530.183038542507,6513.378498212836,23.21978908038151,0.07561347955843914,0.12414232164143436,48
0.5541703545719794,12354.769046445315,6846.646743123516,23.360043601997656,0.08349235164891672,0.14672599065148542,49
0.5273615716961517,12491.984957139117,6587.792820601569,29.242366452228342,0.04891083395441138,0.13058422626079164,50
0.5575639852477546,12337.244764406063,6878.80335781924,22.617076209843134,0.0914821316989503,0.12557773760920032,51
0.5430911832700993,12411.74783009415,6740.71081549592,42.063213410344616,0.08318248923793765,0.16918054959464132,52
0.518346843311959,12537.591421355495,6498.820935994719,28.647208171533475,0.06936592674900258,0.13166863192770786,53
0.620548470342986,12007.059144666562,7450.962185540597,24.698624743905793,0.02738926501533424,0.11464766942066196,54
0.5373677742375953,12441.03601928534,6685.411834893116,34.72803315107659,0.07199670553208472,0.14470544305222616,55
0.5186041205740329,12536.293853534995,6501.37364917017,32.84098430682248,0.04787957391747442,0.17325541565935496,56
0.43870455910013706,12925.674816417151,5670.552471408031,30.295273274854104,0.08043377019845713,0.1575706225819835,57
0.4614453715204565,12817.924402010114,5914.771887806683,27.70342494369664,0.04670173785511122,0.11792663328097142,58
0.48141056793325177,12721.17930605039,6124.1101545064475,33.25787390480095,0.004099784345509358,0.1085628958302905,59
0.5757795294408136,12242.65659957098,7049.07105600645,27.283482252747024,0.0726184097152026,0.14877469889593592,60
0.6248623073004829,11984.169525496189,7488.455820781681,26.47437756546368,0.09141282240767566,0.18701570791908065,61
0.41389020519030156,13039.944335681563,5397.105236765353,43.42704326436987,0.041924018207530535,0.12381816322620623,62
0.5881056365036501,12178.19251235089,7162.0636589401065,30.908725893882867,0.007904512177714984,0.14597138559626388,63
0.47833106493275485,12736.223970662835,6092.131575109233,32.18127945787326,0.11762747821609304,0.15308870156959786,64
0.5369879728315049,12442.975883878033,6681.728395874968,34.86221207150636,0.03264537693475705,0.14302280024315686,65
0.4313749306854883,12959.80302396197,5590.5341311591765,29.8242857770627,0.033561452657293406,0.1199830127481204,66
0.5066783717378359,12596.181272042908,6382.212617033323,32.34352922417642,0.05434391712265719,0.12741048538538152,67
0.48715518555969073,12693.000473144897,6183.4610008041445,23.808949061017174,0.07418479815900274,0.1315956716487423,68
0.5072360298157556,12593.392986151362,6387.822660205,45.24360980303997,0.05116637278329459,0.1356012082621999,69
0.4702495435837123,12775.496610792963,6007.671450280654,40.72714668596007,0.07024299621173531,0.16297673844421573,70
0.5161889923331731,12548.46492603378,6477.379465497542,28.158155900569394,0.06368934452405585,0.13492618931327321,71
0.6300643203738504,11956.531643761162,7533.383984154813,26.041094568624818,0.03909400638282099,0.1347102756451416,72
0.5040358155976877,12609.37741072697,6355.577827394828,28.698010718129925,0.06472072825760293,0.13931146469973343,73
0.5376045308829825,12439.826532053195,6687.707107030137,31.805432349516355,0.11218912807887202,0.18951904267830605,74
0.5784225190238824,12228.863388159116,7073.449965777925,18.587998731867145,0.004418579220738374,0.10537955470825208,75
0.49566209620958945,12651.007781210536,6270.625035998642,29.88064403576495,0.04231800344546265,0.11397695776907779,76
0.49111194915189343,12673.507206015143,6224.110826536664,43.36252083624267,0.10435488038851035,0.14560064352553226,77
0.5494419105101902,12379.131290609681,6801.61354676906,44.72817284624982,0.09581369843138629,0.15483731644314258,78
0.5204132825630825,12527.1626379962,6519.3018296412065,31.031029589255084,0.06932937120613906,0.14806163906069542,79
0.5121773220841404,12568.634024215113,6437.369316778108,27.6937639804441,0.03772166623027611,0.11984389231934583,80
0.5367304280379973,12444.291049132107,6679.229661430094,43.60420895258332,0.021654143151903418,0.1555442446541265,81
0.4035007496380309,13086.672087531808,5280.481997586179,29.088011027491767,0.03730120129482942,0.12704458311804245,82
0.4684436002101454,12784.23038270585,5988.690906390653,27.061830609017058,0.06806725567863728,0.15856250584930834,83
0.500711780716904,12625.93716482645,6321.955481019991,39.66718282078842,0.05219333673901202,0.14487272665097217,84
0.4584317149069516,12832.359021400758,5882.760352482441,33.81238331896385,0.06315699823175099,0.10816124942581762,85
0.5157361542653768,12550.74462126656,6472.872764138879,21.850598592502365,0.031161643134547543,0.11058221865369416,86
0.5338095857177859,12459.191399934443,6650.835799577606,42.470380818995,0.04542153080186034,0.15160569610895847,87
0.5245710493866215,12506.133138903864,6560.355384443603,20.703021082267067,0.09593899099950273,0.1453965891363746,88
